rates,server_cpu_usage,client_cpu_usage,session_rate,bw_util,connected_cons
1.2000000000000002,1.3994899817850648,23.05729684908786,1.0220024721878909,444.7646287128718,140.50247524752476
2.4000000000000004,2.616936936936936,48.10185550082102,1.951980792316924,822.6320192307692,293.0913461538462
4.800000000000001,5.0102142857142855,98.9091571428573,2.5600912200684056,841.598312428734,544.8095781071836
6.0,5.390927999999997,102.79094400000002,2.7026392961876784,814.0639882697948,593.3137829912024
7.199999999999999,6.327522816166883,111.98671974522289,2.9550802139037398,794.7741978609624,659.2780748663101
8.399999999999999,6.978656,116.48275579808993,3.2161879895561416,775.7847258485635,713.8590078328982
