rates,server_cpu_usage,client_cpu_usage,session_rate,bw_util,connected_cons
1.2000000000000002,0.9605342237061776,19.61058333333335,0.805221932114883,377.7137859007835,118.19843342036553
2.4000000000000004,2.0063011456628486,38.03772954924881,1.6071979434447319,758.678714652956,242.86889460154242
4.800000000000001,4.386865021770687,91.05701807228914,2.4911764705882384,843.8064705882348,528.1911764705883
6.0,4.814768310911816,92.50483483483481,2.697464788732394,818.8071549295778,589.7239436619718
7.199999999999999,5.3407422402159295,96.65651362984232,2.8020618556701047,791.452577319588,639.6494845360825
8.399999999999999,5.9418104495747155,105.20256944444452,3.1796178343949064,771.2052229299369,723.592356687898
