rates,server_cpu_usage,client_cpu_usage,session_rate,bw_util,connected_cons
40.0,29.539731543624185,89.48546979865789,39.98725099601599,15402.20828685259,5203.075697211156
80.0,57.51050335570468,166.9197315436243,79.99362549800793,30516.426772908362,10401.92828685259
120.0,78.23348993288587,267.323590604027,119.97768924302785,45846.66533864542,15606.597609561753
132.0,83.47520134228179,293.8013758389264,131.94262948207177,50420.096573705225,17169.131474103586
140.0,86.03332214765108,331.7305369127516,139.98725099601597,53495.841115537856,18214.693227091633
152.0,91.53718120805367,341.89036912751624,88.13538461538461,27645.165743589736,15698.441025641026
160.0,93.23597315436247,326.0927516778525,106.23098591549298,36274.06666666667,17101.652582159626
