@
Linux 4.14.0-115.el7a.0.1.aarch64 (nytp-cn9900-s01) 	04/18/2019 	_aarch64_	(56 CPU)

07:34:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:34:49 AM   51   32.67    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   67.33
07:34:49 AM   52   24.51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   75.49
07:34:49 AM   53    4.95    0.00    0.00    0.00    0.00    0.99    0.00    0.00    0.00   94.06
07:34:49 AM   54   30.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   70.00
07:34:49 AM   55    9.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00

07:34:49 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:34:50 AM  all   15.78    0.00    0.18    0.00    0.00    0.02    0.00    0.00    0.00   84.02
07:34:50 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:50 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:50 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:50 AM    3    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:34:50 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:50 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:50 AM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:50 AM    7    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:34:50 AM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:50 AM    9    0.98    0.00    0.98    0.00    0.00    0.00    0.00    0.00    0.00   98.04
07:34:50 AM   10    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:34:50 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:50 AM   12    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
07:34:50 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:50 AM   14    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:34:50 AM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:50 AM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:50 AM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:50 AM   18    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:34:50 AM   19    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:34:50 AM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:50 AM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:50 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:50 AM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:50 AM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:50 AM   25    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:34:50 AM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:50 AM   27    1.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.02
07:34:50 AM   28   30.30    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   68.69
07:34:50 AM   29   31.31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   68.69
07:34:50 AM   30   34.34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   65.66
07:34:50 AM   31   17.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   83.00
07:34:50 AM   32   31.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   69.00
07:34:50 AM   33   23.23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   76.77
07:34:50 AM   34   43.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   57.00
07:34:50 AM   35   32.32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   67.68
07:34:50 AM   36   23.23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   76.77
07:34:50 AM   37   35.35    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   63.64
07:34:50 AM   38   11.22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   88.78
07:34:50 AM   39   35.29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   64.71
07:34:50 AM   40   24.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   76.00
07:34:50 AM   41   26.53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   73.47
07:34:50 AM   42   27.55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   72.45
07:34:50 AM   43   26.73    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   72.28
07:34:50 AM   44   38.24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   61.76
