rates,server_cpu_usage,client_cpu_usage,session_rate,bw_util,connected_cons
10,29.539731543624185,89.48546979865789,9.996812749003997,3850.5520717131476,1300.768924302789
20,57.51050335570468,166.9197315436243,19.998406374501982,7629.106693227091,2600.4820717131474
30,78.23348993288587,267.323590604027,29.994422310756963,11461.666334661355,3901.6494023904384
33,83.47520134228179,293.8013758389264,32.98565737051794,12605.024143426306,4292.282868525896
35,86.03332214765108,331.7305369127516,34.99681274900399,13373.960278884464,4553.673306772908
38,91.53718120805367,341.89036912751624,22.033846153846152,6911.291435897434,3924.6102564102566
40,93.23597315436247,326.0927516778525,26.557746478873245,9068.516666666668,4275.4131455399065
